divorce proceedings,1.0
brief periods,1.0
family emergency,1.0
allowing litigants,1.0
custody proceedings,1.0
contract rights,1.0
workers compensation,1.0
meaningful representation,1.0
return transportation,1.0
legal assistance,1.0
factual record,1.0
contract period,1.0
agricultural workers,1.0
central element,1.0
express purpose,1.0
employment contract claims,1.5
applicable statutes,1.0
factual record,1.0
unrestricted categories,1.0
initiating eviction,1.0
final paycheck,1.0
following representation,1.0
unrestricted categories,1.0
permanent resident alien,1.5
permissible representation,1.0
eligible aliens,1.0
narrow range,1.0
eligible alien,1.0
appropriations act,1.0
lawful immigration,1.0
several classes,1.0
legal assistance,1.0
general representation,1.0
providing authority,1.0
specific employment contract,1.5
permanent aliens,1.0
factual record,1.0
eligible aliens,1.0
agricultural workers,1.0
express purpose,1.0
agricultural workers,1.0
eligible aliens,1.0
presence requirement,1.0
agricultural workers,1.0
sole exception,1.0
unrestricted categories,1.0
public comments,1.0
permanent resident aliens,1.5
agricultural workers,1.0
employment rights,1.0
foreign country,1.0
solicited comments,1.0
presence requirement,1.0
particular emphasis,1.0
following questions,1.0
permanent resident,1.0
refugee admission,1.0
unmarried child,1.0
lawfully present,1.0
lawfully present,1.0
legal assistance,1.0
immigration laws,1.0
fleeing persecution,1.0
permanent resident status,1.5
eligible aliens,1.0
employment contract,1.0
foreign country,1.0
necessarily short,1.0
conditional entrants,1.0
granted relief,1.0
prospective applicants,1.0
current status,1.0
specific subject,1.0
eligible aliens,1.0
agricultural workers,1.0
representational issues,1.0
agricultural labor,1.0
agricultural needs,1.0
regulatory scheme,1.0
competing concerns,1.0
agricultural employers,1.0
current law,1.0
non-LSC funds,1.0
legal assistance,1.0
specified employer,1.0
lawfully present,1.0
domestic violence,1.0
agricultural workers,1.0
conditional entry,1.0
political calamity,1.0
seasonal agriculture,1.0
various programs,1.0
agricultural workers,1.0
alleged shortages,1.0
farm workers,1.0
agricultural laborers,1.0
domestic farm workers,1.5
employment rate,1.0
cheap labor force,1.5
agricultural employers,1.0
legal rights,1.0
adequate source,1.0
balanced program,1.0
agricultural employers recruit,1.5
statutory goals,1.0
including workers compensation,1.5
working conditions,1.0
material terms,1.0
labor shortage,1.0
job offer,1.0
visa petition,1.0
foreign workers,1.0
specific set,1.0
promulgated regulations,1.0
minimum benefits,1.0
permanent resident aliens,1.5
prior programs,1.0
quite controversial,1.0
discussion infra,1.0
visa petition,1.0
voluntary departure,1.0
involuntary termination,1.0
employment relationship,1.0
required enforcement mechanisms,1.5
mere paper,1.0
acutely aware,1.0
agricultural workers,1.0
employment contract,1.0
statutory protections,1.0
legislative design,1.0
growing portion,1.0
core element,1.0
LSC-funded representation,1.0
nonimmigrants eligible,1.0
eligible aliens,1.0
recent year,1.0
legal representation,1.0
dramatic increase,1.0
agricultural workforce,1.0
LSC-funded representation,1.0
discussion infra,1.0
foreign workers,1.0
LSC-funded representation,1.0
employment contract,1.0
federal laws,1.0
federal statute,1.0
upward trend,1.0
seventy-five percent,1.0
particular significance,1.0
agricultural workers,1.0
Grower associations,1.0
country statistics,1.0
relative proportions,1.0
significant presence,1.0
Eligible Aliens,1.0
agricultural workers,1.0
domestic violence,1.0
unemployment benefits,1.0
vegetable harvesting,1.0
fruit harvesting,1.0
Housing issues,1.0
eviction actions,1.0
leading country,1.0
Unrestricted Categories,1.0
custody matters,1.0
Western states,1.0
legal assistance,1.0
substandard housing,1.0
public housing,1.0
mobile home,1.0
social security,1.0
housing discrimination,1.0
mortgage foreclosures,1.0
consumer matters,1.0
particularly vulnerable,1.0
unscrupulous sales,1.0
marketing enterprises,1.0
workplace exploitation,1.0
particularly susceptible,1.0
restaurant work,1.0
day labor,1.0
eligible aliens,1.0
English ability,1.0
vehicle insurance levels,1.5
vehicle safety standards,1.5
wrongful terminations,1.0
job contract,1.0
working conditions,1.0
recruitment promises,1.0
safety issues,1.0
agricultural workers,1.0
improper use,1.0
safety issues,1.0
job injuries,1.0
specific contract,1.0
certain minimum benefits,1.5
working conditions,1.0
civil rights,1.0
retaliation claims,1.0
legal assistance,1.0
inter alia,1.0
adequate housing,1.0
Current law,1.0
legal assistance,1.0
equivalent insurance coverage,1.5
job injuries,1.0
Legal Services,1.0
Workers Compensation,1.0
state workers compensation,1.5
Job injuries,1.0
Roundtrip Transportation,1.0
return transportation,1.0
legal assistance,1.0
transportation expenses,1.0
adverse effect wage,1.5
Wage Rate,1.0
prevailing wages,1.0
minimum wage rate,1.5
legal assistance,1.0
unpaid wages,1.0
Student Action,1.0
4 guarantee right,1.5
legal assistance,1.0
State laws,1.0
legal assistance,1.0
legal assistance program,1.5
federal protections,1.0
social security,1.0
labor pool,1.0
limited access,1.0
legal assistance,1.0
imposing job requirements,1.5
Grower preference,1.0
active recruitment,1.0
report number,1.0
similar employment,1.0
legal residents,1.0
domestic workers,1.0
special minimum wage,1.5
adverse effect,1.0
wage rate,1.0
hiring preference,1.0
hiring preference,1.0
minimum wage requirement,1.5
wage rate,1.0
wage rate,1.0
absent enforcement,1.0
minimum wage rate,1.5
similar workers,1.0
time limit,1.0
minimum wage rate,1.5
adverse effect,1.0
Unrestricted Aliens,1.0
permanent residents,1.0
immigration laws,1.0
permanent residents,1.0
Eligible Aliens,1.0
abiding employers,1.0
unrestricted categories,1.0
permanent resident,1.0
temporary trip,1.0
permanent residence status,1.5
fleeing persecution,1.0
unexpired passport,1.0
travel document,1.0
permanent residents,1.0
alien present,1.0
immigrant visa,1.0
business travel,1.0
including family emergencies,1.5
conditional entrants,1.0
Eligible aliens,1.0
personal travel,1.0
eligible aliens,1.0
documentary requirements,1.0
important holidays,1.0
cultural heritage,1.0
especially important,1.0
medical treatment,1.0
significant season,1.0
economic ties,1.0
home villages,1.0
resident aliens,1.0
special category,1.0
permanent residents,1.0
Mexican farmworkers,1.0
permanent resident aliens,1.5
permanent resident aliens,1.5
commuter aliens,1.0
inexpensive housing,1.0
border communities,1.0
daily routine,1.0
particular issues,1.0
daily employment,1.0
permanent resident aliens,1.5
thus eligible,1.0
permanent resident farmworkers,1.5
general representation,1.0
home base,1.0
entire families,1.0
migrant stream,1.0
Alien farmworkers,1.0
various crops,1.0
harvesting demands,1.0
low wages,1.0
asparagus harvest,1.0
apple harvest,1.0
farmworker clients,1.0
green card,1.0
statistical sampling,1.0
median incomes,1.0
permanent residents,1.0
following spring,1.0
holding clients,1.0
remote parts,1.0
seventy-one percent,1.0
agricultural labor costs,1.5
sixty-seven percent,1.0
Mexican males,1.0
survival strategy,1.0
economic benefits,1.0
employment contract,1.0
agricultural workers,1.0
geographic location,1.0
actual length,1.0
individual worker,1.0
agricultural needs,1.0
live testimony,1.0
widely disparate,1.0
small percentage,1.0
legal assistance,1.0
obtaining representation,1.0
brief absences,1.0
Unlawful lock-outs,1.0
Unrestricted Aliens,1.0
farm labor contractor,1.5
asserting claims,1.0
English ability,1.0
visiting relatives,1.0
apple harvest,1.0
Eligible aliens,1.0
unrestricted categories,1.0
eligible aliens,1.0
agricultural workers,1.0
legal assistance,1.0
legal services,1.0
legal services,1.0
agricultural workers,1.0
migrant stream,1.0
agricultural workers,1.0
legal issues,1.0
Geographic isolation,1.0
Farmworker hours,1.0
legal services,1.0
foreign country,1.0
home base,1.0
alien farmworkers,1.0
base communities,1.0
unpaid wage damages,1.5
home base,1.0
full extent,1.0
home base,1.0
commuter aliens,1.0
Farmworker community organizations,1.5
wrongful discharge,1.0
end-of-season bonuses,1.0
legal assistance,1.0
green card holders,1.5
federal protections,1.0
work contract,1.0
legal assistance,1.0
federal cause,1.0
legal representation,1.0
uniquely dependent,1.0
cultural differences,1.0
daily lives,1.0
postal services,1.0
home country,1.0
corresponding desire,1.0
financial circumstances,1.0
home villages,1.0
job site,1.0
agricultural employers,1.0
money lender,1.0
work period,1.0
adverse effect wage rate,2.0
contract period,1.0
wage rate,1.0
legal assistance,1.0
anonymously due,1.0
punitive measures,1.0
fellow workers,1.0
good graces,1.0
future employment,1.0
employer reprisal,1.0
whistle blower statute,1.5
sugar industry workers,1.5
bonded status,1.0
previous season,1.0
future employment,1.0
future employment,1.0
legal services attorney,1.5
future employment,1.0
home country,1.0
association-wide basis,1.0
nursery workers,1.0
unsatisfactory workers,1.0
included workers,1.0
alien farmworkers,1.0
working conditions,1.0
previous season,1.0
sugar cane employers,1.5
legal services,1.0
legal services,1.0
legal services,1.0
Mexican side,1.0
reported incident,1.0
return home,1.0
sugar industry,1.0
obtaining workers compensation benefits,2.0
involving transportation reimbursement,1.5
Legal claims,1.0
legal services,1.0
legal claim,1.0
legal services,1.0
bus station,1.0
three-fourths guarantee,1.0
final paycheck,1.0
transportation home,1.0
compensation benefits,1.0
paying workers compensation,1.5
Workers compensation,1.0
medical attention,1.0
compensation benefits,1.0
work-related injury,1.0
legal assistance,1.0
obtaining workers,1.0
4 guarantee claims,1.5
work period,1.0
prevailing wage,1.0
thus unable,1.0
following season,1.0
legal assistance,1.0
legal services,1.0
employment period,1.0
particularly difficult,1.0
administrative review,1.0
prevailing wage,1.0
employment contract,1.0
legal assistance,1.0
extremely remote,1.0
community centers,1.0
labor camps,1.0
employer-provided transportation,1.0
sugar workers,1.0
Labor camps,1.0
support systems,1.0
little opportunity,1.0
legal assistance,1.0
labor camps,1.0
bus station,1.0
bus station,1.0
town centers,1.0
legal services,1.0
legal services office,1.5
Laredo office,1.0
legal services,1.0
legal services,1.0
legal services program,1.5
work season,1.0
Legal services,1.0
legal services,1.0
legal services,1.0
Spanish version,1.0
recruitment site,1.0
sugar cane,1.0
received reports,1.0
legal services,1.0
confiscated mail,1.0
similar signs,1.0
grower association members,1.5
Mexican fiesta,1.0
legal education materials,1.5
legal services workers,1.5
legal rights,1.0
legal services workers,1.5
labor camp,1.0
legal services workers,1.5
public places,1.0
legal services worker,1.5
legal services worker,1.5
legal services workers,1.5
labor camps housing sugar cane workers,3.0
sugar companies,1.0
labor camps,1.0
services attorneys,1.0
legal services personnel,1.5
legal services,1.0
outreach worker,1.0
migrant health outreach,1.5
chilling effect,1.0
legal rights,1.0
religious workers,1.0
legal services,1.0
company supervisors,1.0
posted security guards,1.5
labor camps,1.0
gate houses,1.0
providing pamphlets,1.0
cultural differences,1.0
language barriers,1.0
legal rights,1.0
legal system,1.0
legal systems,1.0
entirely legal,1.0
personal contact,1.0
law enforcement authorities,1.5
legal assistance,1.0
acquiring information,1.0
mass media,1.0
legal advice,1.0
immigration status,1.0
health care providers,1.5
migrant ministries,1.0
legal services,1.0
Legal Claims,1.0
legal problem,1.0
legal assistance,1.0
Unrestricted Aliens,1.0
concerning time periods,1.5
agricultural workers,1.0
administrative level,1.0
non-agricultural worker,1.0
wrongful discharge claims,1.5
Sexual harassment,1.0
administrative level,1.0
unlawful eviction action,1.5
administrative level,1.0
administrative process,1.0
equal access claim,1.5
concerning education,1.0
public housing,1.0
state court,1.0
unreported earnings,1.0
Unemployment compensation claims,1.5
alien farmworkers,1.0
administrative matters,1.0
Employment cases,1.0
strong likelihood,1.0
alien clients,1.0
effective advocacy,1.0
farmworker claims,1.0
mediation program,1.0
Full scale litigation,1.5
farmworker plaintiffs,1.0
federal labor laws,1.5
protecting farmworkers,1.0
small claims court,1.5
sometimes trial,1.0
migratory lifestyle,1.0
farmworker cases,1.0
especially true,1.0
border towns,1.0
legal services representative,1.5
Mexican border town,1.5
postal service,1.0
unsafe housing,1.0
dangerous field,1.0
small claims trials,1.5
illegal wage deductions,1.5
public benefits,1.0
administrative level,1.0
farmworker claims,1.0
various circumstances,1.0
Administrative actions,1.0
substantial claims,1.0
including complaints,1.0
home country,1.0
additional time,1.0
workers compensation claims,1.5
state departments,1.0
pre-litigation settlement,1.0
employment claims,1.0
legal assistance,1.0
work issues,1.0
mid-contract transportation reimbursement,1.5
average time period,1.5
contract period,1.0
administrative processes,1.0
pre-litigation exhaustion,1.0
ninety-eight percent,1.0
wage claims,1.0
full years,1.0
workers compensation,1.0
federal employment discrimination claims,2.0
compensation claims,1.0
state court litigation,1.5
federal court litigation,1.5
uncontested cases,1.0
wage award,1.0
court case,1.0
resolving litigation,1.0
civil cases,1.0
especially true,1.0
court litigation,1.0
court congestion,1.0
slowly due,1.0
workers compensation claims,1.5
administrative complaints,1.0
workers compensation claims,1.5
preliminary disputes,1.0
regarding jurisdiction,1.0
full-blown litigation,1.0
smuggling cases,1.0
Private attorneys,1.0
Private Attorneys,1.0
agricultural worker clients,1.5
language barriers,1.0
Indigent Defendants,1.0
speaking population,1.0
large fee awards,1.5
Unrestricted aliens,1.0
private attorneys,1.0
extremely difficult,1.0
rural labor camps,1.5
chief reasons,1.0
migratory behavior,1.0
preparing documents,1.0
alien farmworker,1.0
Private attorneys,1.0
private attorneys,1.0
labor camp,1.0
Nieves Negrete,1.0
farmworker clients,1.0
Spanish speaking attorneys,1.5
Language barriers,1.0
Farmworker cases,1.0
multiple visits,1.0
unpredictable hours,1.0
common lack,1.0
Spanish-speaking bar,1.0
private attorneys,1.0
indigenous languages,1.0
bilingual capacity,1.0
low compensation,1.0
absolute showstopper,1.0
farm labor safety,1.5
hour cases,1.0
farmworker wages results,1.5
damages awards,1.0
workers compensation cases,1.5
low relative,1.0
alien farmworkers,1.0
extremely low,1.0
private attorneys,1.0
large labor rights cases,2.0
representing farmworker clients,1.5
private bar,1.0
legal fees,1.0
housing eviction,1.0
agricultural counties,1.0
Private attorneys,1.0
statutory fees,1.0
contingency fees,1.0
Private attorneys,1.0
representing farmworkers,1.0
extremely difficult,1.0
private attorneys,1.0
health access cases,1.5
Alien farmworker representation,1.5
farmworker locales,1.0
agricultural employers,1.0
large firms,1.0
major cities,1.0
farmworker areas,1.0
alien farmworkers,1.0
generally practice,1.0
urban areas,1.0
legal services lawyers,1.5
practical problems,1.0
representing farmworkers,1.0
practical barriers,1.0
legal resources,1.0
private bar,1.0
including death,1.0
agricultural employers,1.0
predominant clients,1.0
major firms,1.0
common claim,1.0
employment matters,1.0
sugar industry,1.0
employment law matters,1.5
financial resources,1.0
farmworker clients,1.0
employment law matters,1.5
legal claims,1.0
immigration bar,1.0
civil matters,1.0
basic human,1.0
contract rights,1.0
representing aliens,1.0
minimum access,1.0
migrant workers,1.0
limited lawyers,1.0
penalty convictions,1.0
private counsel,1.0
emergency situations,1.0
alien clients,1.0
private attorneys,1.0
involving aliens,1.0
language capability,1.0
LSCfunded program,1.0
private representation,1.0
private attorney,1.0
private attorneys access,1.5
legal assistance,1.0
migrating witnesses,1.0
non-profit organizations,1.0
specific projects,1.0
limited resources,1.0
small staffs,1.0
agricultural states,1.0
nonprofit organizations,1.0
low income clients,1.5
legal organizations,1.0
Private attorneys,1.0
extremely unlikely,1.0
feasible alternative,1.0
LSC-funded representation,1.0
Student Action,1.0
private counsel,1.0
alien farmworkers,1.0
practically impossible,1.0
private counsel,1.0
labor camp,1.0
language ability,1.0
rural communities,1.0
private counsel,2.0
Private attorneys,1.0
financial incentive,1.0
financial resources,1.0
statutory fees,1.0
attorneys fees,1.0
education efforts,1.0
contingency basis,1.0
private counsel,1.0
always available,1.0
statutory attorneys fees,1.5
safety contract claims,1.5
private attorney,1.0
wage-like benefits,1.0
involving wages,1.0
twenty-five percent,1.0
contingent fee,1.0
Statutory fees,1.0
wrongful discharge,1.0
catastrophic injury cases,1.5
workers compensation cases,1.5
workers compensation recoveries,1.5
contract cases,1.0
Private counsel,1.0
legal claims,1.0
venue laws,1.0
controlling access,1.0
safety standards,1.0
employment law,1.0
alien farmworkers,1.0
regular mail delivery,1.5
special resources,1.0
Mexican villages,1.0
mail system,1.0
discussion infra,1.0
administrative law,1.0
field sanitation,1.0
supporting witnesses,1.0
alien cases,1.0
private counsel,1.0
basic access issues,1.5
private attorneys,1.0
language skills,1.0
housing sites,1.0
fact investigation,1.0
telephone access,1.0
extremely limited,1.0
successful resolution,1.0
legal claim,1.0
private counsel,1.0
legal claims,1.0
private bar representation,1.5
alien clients,1.0
Mediation mechanisms,1.0
eligible aliens,1.0
Alien clients,1.0
financial means,1.0
Pre-litigation mediation,1.0
always subject,1.0
mediation mechanisms,1.0
cost-sharing component,1.0
mediated settlement,1.0
referred mediation,1.0
effective mediation program,1.5
pre-trial mediation,1.0
practical matter,1.0
farmworker litigation,1.0
bad faith,1.0
agricultural employers,1.0
mediation programs,1.0
mediation program operating,1.5
legal services,1.0
agricultural employer,1.0
agricultural worker cases,1.5
including cases,1.0
similar program,1.0
regarding labor protections,1.5
legal rights,1.0
fifty-seven percent,1.0
violation rate,1.0
violation rates,1.0
federal government agencies,1.5
competing priorities,1.0
enforcement scheme,1.0
private actions,1.0
limited resources,1.0
adequate resources,1.0
private enforcement,1.0
major role,1.0
congressional committee,1.0
statutory requirements,1.0
weak enforcement,1.0
full restitution,1.0
long-standing violations,1.0
inherent obstacles,1.0
state agencies,1.0
targeted enforcement,1.0
labor camps,1.0
legal authority,1.0
Farmworker Law,1.0
minimum wage violations,1.5
fifty percent violation,1.5
farm labor contractors,1.5
agricultural employers,1.0
private remedies,1.0
individual workers,1.0
legal services representation,1.5
farm labor contractors,1.5
twenty percent violation,1.5
legal authority,1.0
government agency,1.0
housing enforcement inspects,1.5
state agency,1.0
money penalties,1.0
private remedies,1.0
unpaid wages,1.0
Administrative Burdens,1.0
services recipients,1.0
Several witnesses,1.0
terminating representation,1.0
terminate representation,1.0
physically present,1.0
family emergency,1.0
alien clients,1.0
administrative agency,1.0
opposing counsel,1.0
Similar motions,1.0
formal motion,1.0
Case files,1.0
LSC-funded attorneys,1.0
state court actions,1.5
Case files,1.0
substitute counsel,1.0
ethical obligations,1.0
state courts,1.0
legal representation,1.0
sua sponte,1.0
viable alternative,1.0
formal motion,1.0
eligible aliens,1.0
Requiring attorneys,1.0
summary judgment,1.0
opposing counsel,1.0
professional responsibility,1.0
phone call,1.0
monumental burdens,1.0
Alien farmworkers,1.0
legal services attorney,1.5
extremely difficult,1.0
technically feasible,1.0
migrant stream,1.0
legal services offices,1.5
farmworker clients,1.0
border communities,1.0
administrative burdens,1.0
administrative burdens,1.0
procedural requirements,1.0
start-and-stop representation,1.0
alien client,1.0
administrative agencies,1.0
daily log,1.0
filing discovery,1.0
administrative proceedings,1.0
Opposing counsel,1.0
ethical obligations,1.0
temporary departure,1.0
professional responsibility,1.0
Professional Obligations,1.0
alien client,1.0
commencing representation,1.0
bar representation,1.0
professional responsibility,1.0
examining rules,1.0
withdrawal motion,1.0
professional responsibility,1.0
absolutely bar representation,1.5
long-standing practice,1.0
legal services,1.0
legal representation,1.0
alien clients,1.0
alien clients,1.0
legal services recipient,1.5
alien clients,1.0
described cases,1.0
legal services,1.0
Indigent Defendants,1.0
exhaustive study,1.0
legislative proposals,1.0
solicited comments,1.0
Individual employers,1.0
representation issue,1.0
special provisions,1.0
discovery orders,1.0
agricultural enterprises,1.0
services recipients,1.0
final report,1.0
legal services,1.0
migrant farmworkers,1.0
study period,1.0
agricultural employer community,1.5
opposing party,1.0
fourteen month period,1.5
presence requirement,1.0
received court,1.0
agricultural community,1.0
individual growers,1.0
opposing counsel,1.0
scheduling hearings,1.0
representing aliens,1.0
ongoing representation,1.0
financial assistance,1.0
applicable law,1.0
appropriations language,1.0
unmarried child,1.0
Statutory Language,1.0
legal assistance,1.0
permanent residence,1.0
permanent resident,1.0
lawfully present,1.0
lawfully present,1.0
refugee admission,1.0
legal assistance,1.0
lawfully present,1.0
conditional entry,1.0
statutory term,1.0
statutory construction,1.0
statutory language,1.0
ordinary meaning,1.0
statutory scheme,1.0
well-established rule,1.0
specific context,1.0
political calamity,1.0
absurd results,1.0
fundamental principle,1.0
Reciprocating Engine,1.0
citation omitted,1.0
alternative meaning,1.0
appropriations act,1.0
perhaps unconstitutional,1.0
ordinary meaning,1.0
physically present,1.0
familiar terms,1.0
immigration law,1.0
important context,1.0
statutory provision,1.0
physical presence,1.0
legal question,1.0
alien eligibility rule,1.5
express statement,1.0
factual record,1.0
statutory scheme,1.0
legal representation,1.0
physically present,1.0
single interpretation,1.0
physically present,1.0
physically present,1.0
legal assistance,1.0
statutory language,1.0
legal assistance,1.0
authorization language keys representation,2.0
legal assistance,1.0
presence requirement,1.0
immediate context,1.0
permanent residents,1.0
immigration status,1.0
discussion supra,1.0
physical presence,1.0
physically present,1.0
federally-authorized travel,1.0
legal services representation,1.5
brief periods,1.0
employment contracts,1.0
legal representation,1.0
largely meaningless,1.0
statutory context,1.0
presence requirement,1.0
