
 Bigram NP 
determine who 2
public attention 2
past borrowing 2
additional consumption 2
dartmouth college 2
improved technology 2
higher level 2
analytical perspective 2
aggregate respond 2
combined labor 2
low level 2
borrowing affect 2
it use 2
other investment 2
permanent tax 2
economic co-operation 2
assumed borrowing 2
future spending 2
important information 2
personal dissaving 2
luis serven 2
central role 2
foreign borrowing 2
rainy day 2
their consumption 2
whether retirement 2
one-to-one match 2
elderly household 2
long-term health 2
global context 2
employer-sponsored retirement 2
improved quality 2
financial security 2
trust fund 2
political economy 2
demographic tidal 2
prentice hall 2
policy option 2
gift tax 2
taxable payroll 2
consistent frame 2
special tax 2
unspecified policy 2
first glance 2
rate so 2
saver-spender theory 2
persistent u.s. 2
lengthy lag 2
individual development 2
barry bosworth 2
investor education 2
potential benefit 2
their standard 2
3-year period 2
potential impact 2
1990s-and slower 2
open economy 2
official measure 2
buffer-stock saving 2
productive potential 2
nominal value 2
intangible capital-are 2
longterm outlook 2
technological change 2
single reason 2
pre-retirement income 2
key assumption 2
economic downturn 2
5-year demonstration 2
useful perspective 2
medicare hi 2
joint committee 2
wealth conference 2
residual category 2
annual contribution 2
current interest 2
10-year budget 2
average household 2
old age 2
independence act 2
it wealth 2
wealth dispersion 2
nation's retirement 2
our economy 2
budget outlook 2
21st century 2
substantial drain 2
institutional environment 2
continued employment 2
increased wealth 2
much labor 2
common frame 2
investment decision 2
dual role 2
key source 2
considerable debate 2
sophisticated approach 2
expert disagree 2
s. kirova 2
appendix iv 2
other tax 2
current budget 2
much retirement 2
total income 2
robert greenstein 2
enlarged surplus 2
projected exhaustion 2
global aging 2
absent program 2
heavy burden 2
our work 2
international capital 2
martin feldstein 2
universal source 2
national summit 2
klaus schmidt-hebbel 2
current government 2
past saving 2
sustainable footing 2
useful information 2
saving rate 2
downward trend 2
industrial nation 2
exchange commission 2
real investment 2
disposable income 2
alternative tax 2
their lifetime 2
it composition 2
force-the nation 2
critical assessment 2
federal income 2
third quarter 2
important role 1
dramatic drop 1
jules lichtenstein 1
major component 1
guarantees-to state 1
individuals' retirement 1
william g. 1
pretax income 1
it reliance 1
poor investment 1
future health 1
intermediate assumption 1
38social security 1
economy's rate 1
personal finance 1
short term 1
christopher d. 1
quarterly journal 1
policy summit 1
alternative spending 1
precise process 1
neoclassical growth 1
defined contribution 1
absent policy 1
b. kennickell 1
financial outlook 1
life-cycle saver's 1
10-year budgetary 1
financial planning 1
temporary divergence 1
economy q3.1 1
fund account 1
constant saving 1
recent burst 1
life-cycle saver 1
budgetary cost 1
planned spending 1
medical technology 1
fiscal responsibility 1
public pension 1
economic literacy 1
busy policymaker 1
president clinton 1
it pension 1
strong correlation 1
likely result 1
roth ira 1
arthur j 1
economic life 1
managing director 1
genetic medicine 1
brief summary 1
it return 1
retirement-through borrowing 1
short period 1
fixed level 1
greater-than-usual uncertainty 1
ready access 1
federal surplus/deficit 1
ira contribution 1
respectively-increasing contribution 1
individual income 1
medicare board 1
bipartisan summit 1
detailed information 1
-0.1 percent 1
aggregate measure 1
nation's output 1
useful framework 1
b. douglas 1
overall budget 1
related income 1
little tax 1
small change 1
andfederal debt 1
implementation-could foster 1
disability trust 1
high-yielding information 1
federal employee 1
new tax 1
abbreviation preface 1
economic development 1
main determinant 1
35-year generation 1
financial solvency 1
recent study 1
minimum level 1
federal deficit 1
permanent change 1
moderate income 1
it baseline 1
personal saving.18 1
international saving 1
straightforward way 1
low saving 1
managerial efficiency.2 1
large portion 1
little benefit 1
bold type 1
pay-as-you-go basis 1
public anticipate.18 1
moderate-income families.32 1
second income 1
implicit rate 1
lengthy slowdown 1
recent assumption 1
sustained stock 1
intangible capital 1
gross business 1
federal borrowing 1
outstanding debt 1
james horney 1
valuable tool 1
progressive benefit 1
key issue 1
can u.s 1
equivalent increase 1
joshua gleason 1
entire economy 1
economic stagnation 1
economic growth.21 1
g sts 1
national defense 1
reasonable standard 1
maurice obstfeld 1
actual change 1
large part 1
meaningful indicator 1
single address 1
new system 1
long-run equilibrium 1
20th century 1
workers' compensation 1
alternative budget 1
permanent-income hypothesis 1
nominal dollar 1
traditional program 1
douglas b 1
cumulative stock 1
p. olivei 1
douglas w. 1
increased budget 1
mandatory account 1
potential outcome 1
long run.21 1
additional future 1
voluntary page 1
national level 1
marginal tax 1
nonprofit community 1
their capital 1
fourth leg 1
• e-mail 1
single power 1
whereas nipa 1
double today 1
our capacity 1
gi00 united 1
lynn elaine 1
qualified education 1
3federal debt 1
caroline freund 1
principal source 1
potential effect 1
infrastructure spending 1
perceived need 1
substantial volatility 1
dramatic saving 1
distant future 1
ethan s. 1
upward trend 1
our interest 1
new equipment 1
separate trust 1
olivier blanchard 1
cash-based budget 1
new legislation 1
d. carroll 1
annual survey 1
hi trust 1
common sense 1
aggregate labor 1
major appliances.4 1
recent summary 1
wealth-for example 1
current cost 1
retirement-the retirement 1
laura m. 1
martin browning 1
future standard 1
technological advancement 1
reduced wealth 1
low earner 1
robert j 1
17means-tested government 1
a hi 1
current tax 1
historical average 1
virgin island 1
significant income 1
national saving-as 1
financial mainstream 1
75-year simulation 1
ricardian household 1
structural change 1
fundamental determinant 1
key model 1
arnold j. 1
united kingdom 1
mistaken notion 1
private spending 1
financial institution 1
tax administration 1
future consumption-i.e. 1
puerto rico 1
standard model 1
jonathan parker 1
downward pressure 1
potential retirement 1
basic hypothesis 1
key measure 1
public consumption 1
federal investment.20 1
high standard 1
federal position 1
robert m. 1
early access 1
different trend 1
gross investment 1
money go 1
key target 1
-0.1 percent.8 1
voiced argument 1
accounts-to earmark 1
federal retirement 1
paul yakoboski 1
used measure 1
wondrous map 1
retired person 1
robust growth 1
brent r. 1
standard postage 1
saving-any mix 1
key contributor 1
national economy 1
capital-labor ratio 1
short run 1
average labor 1
net saver 1
giovanni p. 1
short-term wellbeing 1
low-income saver 1
much profit 1
financial problem 1
single investor 1
new economy 1
past deficit 1
little effect 1
it purpose 1
their future 1
much income 1
first survey 1
edwin r. 1
life-cycle saving 1
wealth-like spending 1
previous fifth 1
working life 1
economic change 1
difficult choice 1
original model 1
first year 1
1federal debt 1
program- absent 1
net debtor 1
let's start 1
individual reform 1
possible concern 1
cash-equivalent measure 1
generous matching 1
living standard 1
supplemental health 1
cbo's october 1
aggregate debt 1
aggregate effect 1
summary section 1
gloomy simulation 1
public opinion 1
vital source 1
fixed capital 1
upward pressure 1
substantial benefit 1
aggregate saving 1
hospital insurance 1
affect government 1
total change 1
j. purcell 1
financial emergency 1
simulation japan 1
important determinant 1
equal maturity 1
strong consumer 1
appendix iii 1
short-term consumption 1
average worker 1
james m. 1
future dividends-but 1
other job 1
national consumption 1
maximum earner 1
standard life-cycle 1
lifetime income 1
maria perozek 1
last source 1
simple example 1
employer-sponsored saving 1
jagadeesh gokhale 1
durable manufacturing 1
-200 -400 1
federal ownership 1
second edition 1
compounding-how money 1
governmentsubsidized saving 1
particular course 1
first copy 1
affect future 1
percent government 1
accumulated wealth 1
address correction 1
new era 1
personal investment 1
unified deficit 1
typical estimate 1
recent year 1
private use 1
much bleaker 1
average interest 1
nation's total 1
total program 1
medical care 1
nation's workforce 1
their home 1
worn-out capital 1
physical infrastructure 1
major contributor 1
fourth edition 1
different retirement 1
j. alexander 1
current structure 1
outdated benefit 1
foreign asset 1
same effect 1
desired effect 1
long-term solvency 1
postwar low 1
public education 1
overall revenue 1
other portion 1
smi trustee 1
shelby herman 1
nation's capacity 1
nation's future 1
productive information 1
families-to place 1
personal saving-which 1
u.s. production 1
political interference 1
entitlement reform 1
fiscal position 1
unified budget.41 1
typical household 1
possible budget 1
survivor insurance 1
general rule 1
jonathan a 1
skilled operator 1
unspent retirement 1
fiscal capacity 1
nonrefundable tax 1
government's contribution 1
optimal saving 1
catch-all category 1
future legislation 1
their income.38 1
retirement planner 1
raymond j 1
literate tend 1
detailed discussion 1
personal wealth 1
private pensions.45 1
mit press 1
human capital-as 1
difficult budget 1
consumption behaviour 1
basic information 1
general research 1
administrative structure 1
seminal work 1
• payroll 1
other government 1
identity-reclassifying software 1
fumio hayashi 1
rapid depreciation 1
average rate 1
mataloni jr. 1
average level 1
their effect 1
easy access 1
our base 1
smi spending 1
recent shift 1
private trust 1
pete richardson 1
richard h. 1
glossary appear 1
first home 1
hence government 1
your income 1
general government 1
• web 1
significant change 1
it influence 1
other revenue 1
gross outlay 1
domestic investment.27 1
global rate 1
right level 1
our use 1
peripheral equipment 1
present law 1
federal interest 1
international trend 1
orazio p. 1
significant part 1
bill martin 1
human capital-and 1
contractual saving 1
individuals' participation 1
median family 1
d.15 absent 1
total amount 1
washington university 1
analytical framework 1
economic theory 1
bradley r. 1
mandatory spending 1
future growth 1
last time 1
entire reform 1
other health 1
full cost 1
33these replacement 1
flow chart 1
dollar-for-dollar basis 1
oasdi trust 1
it creation 1
further improvement 1
private wealth 1
working age 1
large-scale asset 1
table ii.1 1
understandable manner 1
individual equity 1
economic output 1
realistic goal 1
own saving 1
cost-of-living adjustment 1
mathew greenwald 1
married couple 1
standard practice 1
new technology 1
russell b 1
good indicator 1
gross basis 1
j. mathieson 1
foreign-owned u.s. 1
10-year assumption 1
st. nw 1
significant portion 1
massive government 1
simple representation 1
employer-sponsored plan 1
over-is growing 1
key form 1
inadequate retirement 1
healthy economy 1
rapid growth 1
hypothetical couple 1
scientific research 1
simple percentage 1
double-edged sword 1
major source 1
surplus/deficit position 1
new coalition 1
low depreciation 1
dollar-for-dollar relationship 1
attainable goal 1
near future 1
declining personal 1
comprehensive review 1
future-the capital 1
their liabilities.6 1
u.s. government 1
extensive discussion 1
productive private-sector 1
today-the substitution 1
imprecise process 1
developed country 1
sophisticated way 1
richard peach 1
long-term modeling 1
online retirement 1
taxable maximum 1
unified theory 1
new spending 1
market fluctuation 1
net flow 1
19th century 1
slow-growing workforce 1
brookings institution 1
18employer-sponsored pension 1
vee burke 1
chris carroll 1
total debt 1
j. mataloni 1
nation's investment 1
separate bank 1
u.s. gnp 1
important source 1
prompt action 1
retirement act 1
economic security 1
net investment-that 1
annual depreciation 1
income flow 1
local governments-would 1
sizeable wealth 1
consumer spending 1
stanley fischer 1
fiscal discipline 1
international trade 1
1960s average 1
south carolina 1
fixed percentage 1
federal r 1
stephen d. 1
capital investment 1
press secretary 1
total cash 1
projected decline 1
current market 1
sustainable solvency 1
complementary theory 1
quick overview 1
conventional measure 1
united states- 1
our analysis 1
household survey 1
declined-the opposite 1
donald j. 1
technological improvement 1
measured level 1
pronounced aging 1
their rate 1
underlying sustainability 1
percent short 1
eric m. 1
productive investment 1
it consumption 1
steven f. 1
vast improvement 1
current payroll 1
life-cycle model.9 1
federal insurance 1
economic doomsday 1
steady earning 1
it saving 1
nonfarm business 1
gao/t- hehs-00-101 1
market wealth 1
liabilities.29 figure 1
cbo's january 1
explosive growth 1
budget projection 1
individual's ability 1
systematic way 1
student-loan interest 1
possible explanation 1
anticipated wealth 1
saving mystery 1
real gdp 1
additional retirement 1
their health 1
arthur b. 1
total spending 1
federal deficit/surplus 1
overall decline 1
substantial operating 1
small business 1
virtuous cycle 1
figure s.1 1
outreach program 1
refundable tax 1
security administration 1
current dollar 1
net inflow 1
daily list 1
eugene p. 1
accepted government 1
inherent uncertainty 1
implausible doomsday 1
fourth quarter 1
possible relationship 1
employersponsored retirement 1
vicious cycle 1
unexpected increase 1
implied interest 1
increased value 1
budget policy 1
additional government 1
retired population 1
improved efficiency 1
fiscal health 1
robert barro 1
powerful motive 1
long-term budget 1
different budget 1
and/or government 1
government q4.1 1
product accounts-and 1
social infrastructure 1
existing tax 1
common measure 1
foreign-owned u.s 1
steady decline 1
traditional reform 1
e-mail message 1
r. glenn 1
comprehensive set 1
large workforce 1
intermediate estimates.49 1
private-sector level 1
other saving 1
only source 1
arnold katz 1
software-a form 1
economic burden 1
craig elwell 1
william gale 1
mineral exploration 1
three-legged stool 1
rapid increase 1
empirical debate 1
actual course 1
economic projections7 1
1960s-an era 1
individual accounts.44 1
random house 1
certainty-the population 1
appreciated asset 1
turn lead 1
average earner 1
international sector 1
growing-although slowly 1
secure retirement 1
economic self-sufficiency 1
demographic shift 1
nonresidential investment 1
foreign sector 1
new account 1
it peak 1
vital role 1
national debt 1
lose value 1
basic life-cycle 1
how ha 1
positive saving 1
low skill 1
detailed approach 1
extended downturn 1
child support 1
discretionary spending-which 1
their willingness 1
and/or tax 1
capita-would fall 1
substantial reduction 1
simple ira 1
non-social security 1
progressive matching 1
medium-term cash 1
sharp drop 1
individual firm 1
pent-up demand 1
via satellite 1
low standard 1
sep ira 1
net creditor 1
key difference 1
traditional saving 1
short-term business 1
previous year.6 1
effective cost 1
used capital 1
different tax 1
controversial measure 1
short-term plan 1
total investment 1
large expansion 1
poor save 1
massive dissaving 1
shifts ownership 1
their retirement.37 1
recent evidence 1
lay groundwork 1
low-cost alternative 1
long-term projections.12 1
fiscal imbalance 1
other retirement 1
alternative policy 1
nonfederal saving-saving 1
specific formula 1
significant share 1
opportune time 1
accumulated household 1
annual deficit 1
longterm assumption 1
aggregate trend 1
financial situation 1
stylized representation 1
low-income household 1
important component 1
total output 1
19fiscal policy 1
general revenue 1
related equipment 1
conservative assumption 1
patrick j 1
net borrower 1
complete picture 1
report fraud 1
negative saving 1
inflated baseline 1
historical benchmark 1
key interaction 1
negative pressure 1
heavy drain 1
gao/hehs- 00-187 1
federal government's 1
national infrastructure 1
f. venti 1
a guide 1
america save 1
other programs.44 1
j. steven 1
white house 1
private saving-which 1
saving-the portion 1
regular sources-before 1
postwar decline 1
biennial report 1
private organizations.36 1
further assume 1
international environment 1
dampen household 1
excess cash 1
new car 1
claude giorno 1
david ricardo 1
progressive match- 1
public debt 1
small difference 1
income level 1
their treatment 1
elderly health 1
future prosperity 1
dc order 1
improved access 1
personal savingb 1
additional tax 1
financial aid 1
simplified depiction 1
their payroll 1
identical family 1
fixed share 1
stems government 1
d. oliner 1
other extreme 1
75year period 1
same period.4 1
after-tax return 1
productivity measure 1
dissaving-they subtract 1
2,000-the maximum 1
economic trend 1
retirement-income stool 1
local property 1
appendix v 1
sophie m. 1
various reform 1
gregory mankiw 1
overall size 1
easy-to-understand information 1
consumer federation 1
rapid decline 1
future generations.8 1
near term 1
economic commentary 1
their peak 1
68-percent increase 1
g. gale 1
barbara m. 1
inpatient hospital 1
other consumer 1
long-term horizon 1

 Trigram NP 
gross national saving 21
net national saving 16
social security administration 16
net foreign investment 13
social security surplus 13
disposable personal income 13
congressional budget office 13
federal reserve bank 10
federal fiscal policy 9
low personal saving 8
federal unified budget 8
gross domestic product 7
long-term economic growth 7
their current income 7
federal reserve board 6
their own behalf 5
debt management action 5
alternative fiscal policy 5
national saving rate 5
robert p. parker 4
their own retirement 4
william c. brainard 4
gdp per caput 4
brian j. surette 4
brookings institution press 4
future economic capacity 4
household saving rate 4
n. gregory mankiw 4
federal reserve bulletin 4
robert e. lipsey 4
michael j. harper 4
personal saving rate 4
william g. gale 4
national saving percent 4
george l. perry 4
balancing fiscal risk 3
future budgetary flexibility 3
social security trustee 3
u.s. trade deficit 3
budget enforcement act 3
eugene p. seskin 3
modern medical technology 3
affect national saving 3
social security reform 3
future economic growth 3
other mandatory spending 3
long-term fiscal outlook 3
congressional research service 3
common economic framework 3
international monetary fund 3
net international investment 3
edwin r. dean 3
bruce t. grimm 2
daniel e. sichel 2
ultimately economic growth 2
international investment position 2
new economic output 2
real national priority 2
their personal benefit 2
federal income tax 2
nber macroeconomics annual 2
encouraging nonfederal saving 2
long-run budget simulation 2
federal budget analysis 2
federal reserve system 2
it outstanding debt 2
new cbo surplus 2
long-term budget outlook 2
economic outlook change 2
our hypothetical couple 2
smi trustee report 2
do social security 2
major industrialized nation 2
u.s. international transaction 2
educational issue associated 2
long-term budget issue 2
world war ii 2
steven f. venti 2
their wealth-income target 2
measure personal saving 2
total u.s. population 2
are key issue 2
aggregate net worth 2
government stock investing 2
retirement confidence survey 2
national saving figure 2
future living standard 2
private saving tend 2
sean p. keehan 2
total federal revenue 2
robert k. triest 2
it current form 2
u.s. series ee 2
conference series no 2
between personal saving 2
evaluating national saving 2
additional personal saving 2
recent economic research 2
louise m. sheiner 2
steven a. sas 2
key policy issue 2
enough additional saving 2
john karl scholz 2
robert j. gordon 2
program increase saving 2
saving education council 2
six major puzzle 2
st. louis review 2
their old age 2
upper saddle river 2
entire unified surplus 2
evaluating pension reform 2
federal budget estimate 2
rapid economic growth 2
arthur b. kennickell 2
frequently asked question 2
highest retirement income 2
overall national saving 2
authorized federal funding 2
overall economic growth 2
household wealth ha 2
public investment program 2
long-term economic outlook 2
federal government saving/dissaving 2
census bureau data 2
aggregate production function 2
personal saving compare 2
strong economic growth 2
jonathan s. skinner 2
u.s. national income 2
personal saving overall 2
garry j. schinasi 2
should america save 1
7-23. current income-or 1
increase national saving 1
large permanent tax 1
it increased wealth 1
it own standard 1
their future retirement 1
recent empirical research 1
low national saving 1
influence personal saving 1
human genome project 1
national saving q3.3 1
traditional defined-benefit pension 1
useful analytical concept 1
discretionary domestic spending 1
our long-term growth 1
it first surplus 1
new tax-subsidized saving 1
fiscal good fortune 1
past few years.16 1
it economic output.4 1
longterm economic growth 1
dr. craig venter 1
real after-tax rate 1
their old age.17 1
medicare beneficiary access 1
susan j. irving 1
nation's private saving 1
general revenue financing 1
sound public infrastructure 1
15these fiscal policy 1
laurence j. kotlikoff 1
high-income workers-would serve 1
growth-a major component 1
social security note 1
entail considerable challenge 1
longterm economic outlook 1
government investment u.s. 1
time-both47 overview overall 1
it high rate 1
it own saving 1
gross federal debt 1
barbara m. fraumeni 1
annual appropriations-will grow 1
their financial future 1
brent r. moulton 1
ensuring fiscal sustainability 1
a cohort analysis 1
international financial flow 1
other postsecondary education 1
percent-the average interest 1
it current income 1
budget office memorandum 1
dr. francis collins 1
economy12 national saving 1
our long-term assumption 1
long-term economic outlook-but 1
medicare hi cost 1
medicaid social security 1
national saving young 1
their other saving 1
urban institute press 1
balanced budget act 1
their pre-retirement income 1
nation's productive capacity 1
alternative minimum tax 1
part b smi 1
zero national debt 1
it gross rate 1
world wide web 1
reproducible tangible wealth 1
their own standard 1
obsolete physical infrastructure 1
national saving billion 1
james m. poterba 1
costly centralized system 1
cgross nonfederal saving 1
u.s. census bureau 1
owner-occupied residential property 1
national saving section 1
great fiscal challenge 1
eric m. engen 1
medicare trustees' report 1
long-range financial condition 1
michael g. palumbo 1
their future standard 1
income tax credit 1
several subject matter 1
long-run permanent income 1
intermediate actuarial projections.41 1
congressional budget office's 1
well-chosen federal spending 1
broad fiscal policy 1
national saving q4.2 1
percent-average nonfederal saving 1
national saving q2.3 1
national saving q2.2 1
paul l. posner 1
program's long-term solvency 1
national saving q4.10 1
percent-an annual rate 1
national saving q4.12 1
douglas b. weinberg 1
methodology personal saving 1
nber working paper 1
frequently asked questions- 1
traditional defined benefit 1
national saving q4.11 1
reported personal saving 1
low-income rental housing 1
official business penalty 1
other developed countries.9 1
laudable fiscal policy 1
other public assistance 1
annual federal budget 1
long-term analysis.10 interest 1
tax-deferred individual account.33 1
scarce private saving 1
aggregate wealth-income ratio 1
it annual cash 1
their disposable income 1
long-term sustainable solvency 1
negative personal saving 1
current population survey 1
basic life-cycle saving 1
today's fiscal policy 1
national saving overview 1
retirement security q1.3 1
retirement security q1.1 1
modernization are needed 1
ways-gross national saving 1
basic life-cycle model 1
online retirement planner 1
new personal saving 1
their expected income 1
alternative macroeconomic measure 1
their annual income 1
gao's long-term simulation 1
laura m. beall 1
advanced industrial economy 1
expected long-run level 1
bea advisory committee 1
it longterm trend 1
csis policy summit 1
various federal tax 1
their current level 1
celera genomics corporation 1
disposable personal income-over 1
gross national income 1
over-and-above basic life-cycle 1
labor input economic 1
it low point 1
their current rate 1
appropriate fiscal policy 1
charles l. memo 1
overall economic growth-since 1
national income account 1
direct federal funding 1
gross national product 1
postwar economic expansion-unemployment 1
it direct spending 1
united states.14 so 1
long-term economic future 1
report.10 long-term medicare 1
possible fiscal policy 1
federal tax expenditure 1
douglas w. elmendorf 1
unspecified permanent policy 1
individual development account 1
overall federal surplus 1
compose national saving 1
aggregate physical capital 1
shelby w. herman 1
future productive capacity 1
their current consumption 1
princeton university press 1
their apparent wealth 1
third scenario-the impact 1
federal investment outlay 1
undercutting national saving 1
other federal spending 1
median elderly household 1
other discretionary spending 1
entire unified surpluses.10 1
medicare hospital insurance 1
their pre-retirement living 1
local surplus/deficita net 1
macro economy today 1
financial imbalance-increasing payroll 1
households' real estate 1
their own saving 1
research paper no 1
national saving q1.4 1
after-tax personal income 1
national saving q1.7 1
national saving q1.8 1
nation's long-term productivity 1
oecd economic outlook 1
ever-increasing foreign investment 1
maximum taxable amount 1
simplified flow chart 1
cgross national saving 1
affect personal saving 1
it own investment 1
addressing program solvency 1
robert m. solow 1
overall economic growth.2 1
aggregate private saving 1
major personal saving 1
long-term fiscal challenge 1
it anticipated budget 1
combined financial burden 1
their final working 1
their wealth-to-income target 1
tremendous political pressure 1
u.s. national saving 1
retirement confidence survey,36 1
r. glenn hubbard 1
time series econometrics 1
social security financing 1
large retired population 1
economy-a national income 1
national saving department 1
bnet personal saving 1
net rental value 1
our current model 1
frbny quarterly review 1
their early working 1
alternative personal saving 1
chief scientific officer 1
modest annual rate 1
economic model note 1
recent good news 1
time- both overall 1
long-term productive capacity 1
depreciated capital-the economy 1
average annual growth 1
overall fiscal discipline.25 1
j. steven landefeld 1

 Unigram NP 
retirement 157
investment 153
government 153
gdp 141
percent 141
rate 126
income 111
saving 105
nation 103
nipa 97
medicare 91
capital 88
share 87
tax 86
spending 82
u.s. 79
united 75
budget 73
figure 73
economy 73
growth 66
pp 64
stock 61
productivity 60
labor 56
wealth 53
interest 48
vol 48
washington 47
debt 47
d.c. 47
march 45
example 44
simulation 43
increase 42
july 42
trust 42
public 41
survey 41
program 40
gao 39
consumption 38
household 37
health 37
fund 37
market 35
information 35
report 35
measure 35
future 34
bureau 34
living 33
reform 33
source 33
pension 33
level 32
amount 32
population 32
analysis 32
year 32
section 31
effect 31
security 31
education 31
value 30
return 30
cbo 29
january 29
today 27
state 27
cash 27
deficit 27
care 25
revenue 25
february 25
decline 24
payroll 22
save 22
part 21
ira 21
april 21
output 21
way 21
caput 20
business 20
time 20
change 19
incentive 19
r 19
extent 19
addition 19
balance 19
department 19
flow 18
d 18
journal 18
portion 18
dollar 17
account 17
president 17
note 17
surplus 17
model 17
benefit 17
k 16
ida 16
office 16
september 16
turn 16
june 16
net 15
infrastructure 15
point 15
period 15
hi 15
age 15
force 14
ma 14
trustee 14
policy 14
standard 14
assumption 14
national 14
worker 14
depreciation 14
may 13
equipment 13
price 13
plan 13
ratio 13
result 13
proposal 13
board 13
cambridge 13
cost 12
credit 12
asset 12
treasury 12
ffa 12
financing 12
rise 11
response 11
production 11
research 11
percentage 11
average 11
whole 11
technology 11
burden 11
october 11
november 10
box 10
economics 10
baby 10
process 10
combination 10
japan 10
contribution 10
basis 10
commerce 10
gnp 10
aggregate 10
match 10
inflation 10
world 10
update 10
past 9
component 9
august 9
sense 9
half 9
need 9
consumer 9
sector 9
individual 9
governor 9
development 9
rest 9
economic 9
software 9
path 8
order 8
generation 8
actuary 8
taxation 8
text 8
calendar 8
capacity 8
medicaid 8
center 8
no 8
treatment 8
home 8
boom 8
congress 8
worth 7
risk 7
fall 7
difference 7
retiree 7
adequacy 7
work 7
december 7
aging 7
end 7
borrowing 7
paper 7
oasdi 7
composition 7
theory 7
option 7
bea 7
sum 7
employer 7
college 7
review 7
solvency 7
tanf 7
behavior 7
dissaving 7
loss 7
projection 7
form 7
life 7
evidence 7
role 7
accumulation 6
trend 6
scope 6
definition 6
personal 6
magnitude 6
base 6
estimate 6
training 6
• 6
perspective 6
u.s 6
mid 6
implication 6
reference 6
law 6
attention 6
cut 6
prescription 6
deduction 6
couple 6
finance 6
literature 6
workforce 6
money 6
revaluation 6
package 6
macroeconomics 6
transfer 6
low 6
insurance 6
chicago 5
experience 5
action 5
spendthrift 5
n.y. 5
simplicity 5
use 5
structure 5
choice 5
data 5
course 5
university 5
surplus/deficit 5
formation 5
system 5
project 5
position 5
america 5
planning 5
decade 5
ability 5
uncertainty 5
expense 5
overview 5
ownership 5
% 5
unemployment 5
input 5
