
 Bigram NP 
sense 1
need 1
accounting 1
check 1
visa 1
512-2537 1
recovery 1
percent 1
mismanagement 1
equipment 1
methodology 1
significance 1
modification 1
supervisory 1
document 1
play 1
http 1
d.c. 1
june 1
update 1
//www.gao.gov 1
abuse 1
issuance 1
judgment 1
response 1
cycle 1
audit 1
examination 1
supervision 1
propriety 1
complexity 1
academia 1
resolution 1
order 1
prevention 1

 Arbitary length NP 
u.s. general accounting officewashington 1
human capital controls over information processing management 1
federal financial management improvement act 1
u.s. general accounting office p.o 1
government gao/aimd-00-21.3.1 foreword federal 1
david m. walker comptroller general 1
address correction requested bulk rate postage 1
world wide web home page 1
application control • system 1
general accounting office washington 1
information systems general control • 1
workforce-its human capital-is essential 1
chief financial officers act 1
internal control standards presentation 1
physical control over vulnerable 1
fees paid gao permit no 1
internal control provides reasonable assurance 1
federal managers financial integrity act 1
relevant updated internal control 1
