
 Bigram NP 
awareness 29
program 28
technology 25
control 22
policy 22
addition 22
manager 21
company 21
computer 20
system 19
agency 19
use 18
staff 17
effectiveness 16
september 15
guide 15
internet 14
practice 14
software 14
compliance 13
university 13
number 13
importance 13
corporation 13
year 12
network 12
access 11
protection 11
need 11
nist 11
development 11
process 10
response 10
order 10
february 10
irs 10
audit 10
area 10
unit 9
assessment 9
reason 9
training 9
result 9
state 9
omb 9
cycle 9
department 9
confidentiality 8
cost 8
guidance 8
ability 8
incident 8
support 8
june 8
integrity 7
work 7
monitoring 7
place 7
service 7
position 7
value 7
database 7
fiscal 7
regard 7
cio 7
time 7
environment 6
damage 6
may 6
plan 6
letter 6
availability 6
april 6
officer 6
utility 6
examination 6
problem 6
deviation 6
gao 6
level 5
december 5
recovery 5
responsibility 5
framework 5
statement 5
tool 5
emphasis 5
knowledge 5
attention 5
basis 5
interest 5
fraud 5
type 5
expertise 5
lack 4
team 4
tax 4
data 4
documentation 4
office 4
paper 4
research 4
size 4
view 4
analysis 4
performance 4
rating 4
implementation 4
report 4
activity 4
extent 4
administration 4
executive 4
success 4
processing 4
manufacturer 4
official 4
variety 4
month 3
advantage 3
posture 3
accreditation 3
abreast 3
understanding 3
adequacy 3
scope 3
effort 3
council 3
end 3
president 3
a 3
day 3
series 3
operation 3
standard 3
threat 3
publication 3
part 3
july 3
chairman 3
virus 3
certification 3
planning 3
impact 3
defense 3
federal 3
future 3
context 3
november 3
encryption 3
meeting 3
case 3
mainframe 3
march 3
amount 3
document 3
user 3
vendor 3
emergency 3
test 3
loss 3
page 3
avoid 3
manufacturing 3
promote 3
role 3
congress 3
status 3
modernization 2
list 2
session 2
a-130 2
perspective 2
version 2
body 2
change 2
forum 2
shift 2
study 2
action 2
classification 2
flexibility 2
appendix 2
august 2
sense 2
united 2
goal 2
discussion 2
law 2
agenda 2
interconnectivity 2
mission 2
committee 2
monitor 2
retailing 2
production 2
superhighway 2
bank 2
funding 2
issue 2
cissp 2
likelihood 2
turn 2
purpose 2
student 2
disaster 2
privacy 2
introduction 2
enforcement 2
enabler 2
conduit 2
hacking 2
gao/hr-97-9 2
mix 2
principle 2
bomb 2
employee 2
set 2
aspect 2
detection 2
concern 2
review 2
nature 2
progress 2
infrastructure 2
approval 2
company's 2
connection 2
point 2
commission 2
direction 2
governmentwide 2
behavior 2
member 2
effect 2
gao/aimd-96-110 2
board 2
government 2
measurement 2
specific 2
authority 2
recognition 2
market 2
retailer 2
guideline 2
additional 2
function 2
delivery 2
computing 2
measure 2
accounting 2
revision 2
coverage 2
requester 2
all 1
concept 1
chain 1
managers' 1
focus 1
code 1
query 1
pretense 1
technique 1
weakening 1
breach 1
oversight 1
staffing 1
gao/aimd-96-106 1
reader 1
none 1
print 1
solution 1
convenience 1
enhance 1
inspection 1
trend 1
feasibility 1
design 1
educate 1
virus-detection 1
gao/aimd-96-85r 1
conduct 1
public 1
contrast 1
specialist 1
explosion 1
degree 1
exchange 1
explore 1
operating 1
consideration 1
[ 1
box 1
gao/t-aimd-96-1 1
experience 1
tolerating 1
justice 1
cert 1
implement 1
regardless 1
enactment 1
manage 1
clout 1
gao/aimd-96-84 1
verge 1
forefront 1
crisis 1
attendance 1
remainder 1
destination 1
call 1
today 1
jr. 1
infection 1
site 1
phone 1
brochure 1
account 1
accomplishment 1
gao/rced-94-285 1
gao/aimd-94-115 1
gao/aimd-94-119 1
topic 1
minimum 1
sought 1
attract 1
gao/aimd-96-101 1
provide 1
gao/t-aimd-96-108 1
significance 1
establishment 1
circular 1
administrator 1
description 1
advice 1
philosophy 1
gao/t-aimd-96-92 1
misunderstanding 1
diagram 1
abuse 1
organization's 1
faculty 1
appropriateness 1
element 1
pay 1
gao/aimd-97-89 1
personal 1
absence 1
versus 1
gao/aimd-95-117 1
return 1
food 1
material 1
gao/aimd-95-118 1
penetration 1
gao/aimd-94-34 1
name 1
profound 1
january 1
gao/aimd-10.1.13 1
capability 1
gao/aimd-10.1.15 1
quarter 1
noncompliance 1
mean 1
week 1
weight 1
energy 1
frequency 1
omb's 1
agriculture 1
canada 1
reducing 1
investigation 1
health 1
deloitte 1
surprise 1
independence 1
ass 1
foundation 1
pub 1
difficulty 1
intruder 1
networking 1
automation 1
length 1
contingency 1
scare 1
ownership 1
thereof 1
revolution 1
gao/aimd-97-49 1
message 1
gao/t-aimd-98-128 1
opportunity 1
compatibility 1
priority 1
compromise 1
store 1
compunction 1
relationship 1
credibility 1
consult 1
distance 1
unfortunately 1
matter 1
mitigating 1
willingness 1
800-14 1
partnership 1
mind 1
spectrum 1
800-12 1
seen 1
conversion 1
u.s 1
person 1
consortium 1
reliance 1
potential 1
gao/aimd-97-128 1
deterioration 1
track 1
gao/t-aimd-97-76 1
segment 1
gao/aimd-98-18 1
placement 1
popularity 1
dod 1
gao/aimd-98-127 1
fact 1
atmosphere 1
violation 1
text 1
gao/t-aimd-96-75 1
theme 1
continuity 1
october 1
coordinating 1
comply 1
exercise 1
logbook 1
secretary 1
mandatory 1
sensitivity 1
testing 1
culture 1
inhouse 1
subcommittee 1
reform 1
gao/osi-94-2 1
justified 1
approach 1
opening 1
subject 1
efficiency 1
gao/aimd-95-73 1
distinguish 1
gao/t-aimd/hehs-97-123 1
career 1
job 1
contribution 1
firewall 1
overview 1
applicability 1
table 1
conference 1
stamp 1
acceptance 1
gao/t-aimd-97-82 1
strategy 1
reduction 1
waste 1
//csrc.nist.gov/publications.html 1
precision 1
bulk 1
latitude 1
gao/aimd-94-35 1
commerce 1
hoc 1
budget 1
intranet 1
designate 1
procedure 1
manner 1
herein 1
hardware 1
gao/aimd-98-21.3.1 1
denial 1
criticality 1
insofar 1
ceo 1
authentication 1
economy 1
gao/ggd-93-134 1
literature 1
http 1
reporting 1
alert 1
director 1
necessity 1
judgment 1
gao/aimd-94-131 1
gao/aimd-94-12 1
intrusion 1
gao/aimd-98-89 1
signed-off 1
efficient 1
command 1
auditor 1
consistency 1
landmark 1
individual's 1
just 1
being 1
rest 1
human 1
gao/aimd-95-23 1
web 1
equipment 1
scenario 1
improvement 1
adoption 1
input 1
build 1
evaluate 1
inordinate 1
world 1
password 1
desire 1
pertinent 1
manual 1
indication 1
night 1
conclusion 1
prioritization 1
respect 1
home 1
consensus 1
scale 1
connecting 1
sign-off 1
participation 1
communicate 1
leadership 1
industry 1
essential 1
range 1
medicare 1
backup 1
disclosure 1
gao/t-aimd/ggd-94-183 1
communication 1
guard 1
involvement 1
gao/aimd-10.1.14 1
determine 1
gao/aimd-10.1.19 1
rely 1
] 1
legislation 1
specifically 1
custom 1
start 1
way 1
gao/aimd-94-120 1
interagency 1
form 1
link 1
memoranda 1
gao/aimd-93-34 1
high-quality 1
mature 1
similar 1
private-sector 1
ad 1
evidence 1
organizational 1
education 1
detail 1
döring 1
agencywide 1
update 1
a. 1
journey 1
structure 1
building 1
reorganization 1
resolution 1
starting 1
decision 1

 Arbitary length NP 
information security management page 11
chief financial officer act 3
federal automated information resource 3
gao/aimd-98-68 information security management page 3
certified information system security professional 2
defense pose increasing risk 2
information system security association 2
federal family education loan information system 1
central security group generally 1
improved management control needed 1
information security management ass risk 1
mission performance through strategic information management 1
information management division may 1
military retirement trust fund 1
out key activity overall 1
information technology management executive guide 1
issue affecting federal information security security 1
analyzing security incident keeping 1
apply fundamental risk management principle 1
security gao/aimd-98-68 information security management page 1
chief information officer council 1
focal determine need evaluate control point promote awareness 1
determine need implement central monitor 1
information security risk weakness abound 1
information security management practice 1
computer security compliance test 1
information management division gao/aimd-98-68 information security management page 1
central security management group several 1
national technical information service 1
computer hacker information available 1
information security objective common 1
information technology management reform act 1
nonfederal entity face similar risk 1
their own individual unit 1
risk management cycle practice principle 1
security responsibility outside their own organization 1
eight central information security management group practice 1
accountability should be made explicit 1
management attention ha been lacking 1
federal family education loan program's financial statement 1
develop practical risk assessment 1
improper navy civilian payroll payment 1
information system analyst information management ernest 1
gene l. dodaro assistant comptroller general accounting 1
focal evaluate control point promote awareness 1
vice president albert gore 1
computer security resource clearinghouse 1
chief information officer council's 1
risk management cycle ass risk 1
executive guide information security management learning 1
federal information processing standard publication 1
carnegie-mellon computer emergency response team 1
federal chief information officer council washington april 1
content federal information security 1
computer security should be periodically 1
deposit insurance corporation's internal control 1
business process reengineering assessment guide 1
gao/aimd-98-68 information security management security act 1
new governmentwide high-risk issue.2 1
risk management principle provide a framework 1
central security focal point 1
broader information management strategy 1
were implemented though similar 1
chief financial officer council's 1
implementing risk management practice omb 1
utility's nine-member central group 1
computer security should be 1
federal information processing standard 1
determine need ass risk 1
national crime information center 1
weak computer control increase risk 1
international information integrity institute 1
concern federal information security 1
international information system security certification consortium 1
senior evaluator division washington 1
information security management appendix iii major 1
controlling electronic filing fraud 1
