
 Bigram NP 
third 1
future 1
correction 1
manner 1
recover 1
gao/aimd99.21.3.1 1
documents 1
checkout 1
efficient 1
contact 1
accuracy 1
price 1
visa 1
frameworkforfederalfinancialmanagementsystems 1
traditional 1
random 1
determine 1
menu 1
bureau 1
multistep 1
timing 1
summary 1
secretary 1
respond 1
set 1
human 1
testing 1
detection 1
sea 1
subject 1
cooperation 1
approach 1
nature 1
importance 1
extent 1
money 1
context 1
expense 1
point 1
overview 1
pp 1
i.e. 1
billing 1
cent 1
maintenance 1
waste 1
direction 1
financialmanagement 1
gao.gov 1
expiration 1
ii 1
ig 1
administration 1
check 1
authentication 1
evolve 1
d.c. 1
assist 1
effect 1
hand 1
director 1
techniques11 1
aggregate 1
audit 1
dock 1
consistency 1
taxi 1
fueling 1
tobe 1
aspect 1
ease 1
government,14 1
department 1
supervisory 1
opm 1
unique 1
occurring 1
minicomputer 1
testimony 1
examination.4 1
superintendent 1
managementsystems 1
scale 1
standardsforinternalcontrol 1
decision 1
refer 1
schedule 1
booklet 1
agreement 1
limitation,15 1
goods 1
package 1
capable 1
guidance12 1
software 1
payrollsystemsrequirements 1
communication 1
image 1
supervisor's 1
authorization.1 1
financialmanagementsystems 1
log 1
area 1
legislation 1
frameworkforfederalfinancialmanagement 1
call 1
hard 1
regard 1
volume 1
elimination 1
october 1
maximum 1
fraudnet 1
retire 1
record 1
//www.whitehouse.gov/omb/ 1
accessibility 1
file 1
gpea 1
trip 1
incorrect 1
test 1
preceding 1
variation 1
faster 1
depth 1
ffmia 1
waiver 1

 Arbitary length NP 
government paperwork elimination act 3
joint financial management improvement program 3
federal financial management improvement act 2
jeffrey c. steinhoff assistant comptroller general accounting 1
u.s. general accounting office p.o 1
gao reports financial management system standards 1
appendix ii financial management system standards 1
payment process- employee travel claims electronic vouchers 1
omb circular a125 promptpayment,5 1
jfmip core financial system requirementsdocument 1
authorizing payment basedonelectronic validation 1
national defense authorization act 1
weak internal controls exist fmfia 1
flatrate lodging reimbursement gao response 1
effective internal control gao/aimd21.3.2 contents preface introduction page 1
technology enhancing internal control 1
information management division introduction 1
general electronic signatures advancing technology 1
systems architecture abbreviations preface 1
gao response electronic signatures several 1
their last salary payment 1
u.s. general accounting office washington 1
u.s. general accounting office 1
gao response travelers retaining supporting documentation 1
federal information processing standards 1
